ncbi_taxon_id	relative_abundance	scientific_name
39948	0.0328704	Dialister
29465	0.000173917	Veillonella
233191	0.000173917	Caldilinea
165779	0.00139134	Anaerococcus
1060	0.000173917	Rhodobacter
191	0.00939153	Azospirillum
577310	0.00886978	Parasutterella
346096	0.0193048	Paludibacter
830	0.000173917	Butyrivibrio
577309	0.00278268	Paraprevotella
265	0.000347835	Paracoccus
2282742	0.000347835	Unknown
1485	0.0493925	Clostridium
469	0.000173917	Acinetobacter
1505657	0.00852195	Intestinibacter
28050	0.00260876	Lachnospira
233189	0.000347835	Anaerolinea
-1	14.9724	Unknown
189330	0.0528709	Dorea
1678	0.184178	Bifidobacterium
86331	0.000521752	Mogibacterium
420345	0.000695669	Lactonifactor
2053	0.000347835	Gordonia
588605	0.00173917	Robinsoniella
55080	0.00313051	Brevibacillus
1578	0.000695669	Lactobacillus
1883	0.000173917	Streptomyces
872	0.0845238	Desulfovibrio
156454	0.000695669	Anaeroglobus
1357	0.000347835	Lactococcus
265976	0.000521752	Serinicoccus
375288	2.6738	Parabacteroides
66848	0.000521752	Desulfonatronum
61170	0.00852195	Holdemania
44748	0.0765236	Sporobacter
100883	0.0010435	Coprobacillus
1506577	0.0010435	Tyzzerella
80865	0.000347835	Delftia
44249	0.00121742	Paenibacillus
216851	1.78265	Faecalibacterium
156973	0.0114785	Dysgonomonas
28138	0.00226092	Rikenella
459786	1.03098	Oscillibacter
2005359	0.0422619	Unknown
57739	0.000173917	Vogesella
140625	0.000173917	Lachnobacterium
1386	0.00591319	Bacillus
100175	0.00313051	Papillibacter
286	0.000521752	Pseudomonas
83660	0.00347835	Desulfonispora
1573534	0.00660886	Faecalitalea
448125	0.000173917	Dethiosulfatibacter
46205	0.00139134	Pseudobutyrivibrio
1843210	0.0010435	Anaerocolumna
150333	0.000173917	Thermobrachium
278993	0.000347835	Thermincola
1269	0.000347835	Micrococcus
253238	0.000347835	Ethanoligenens
270497	0.00521752	Catabacter
990721	0.0170439	Christensenella
1408818	0.000173917	Youngiibacter
1279	0.000347835	Staphylococcus
2048137	0.0158265	Unknown
195950	0.00121742	Tannerella
33042	0.060871	Coprococcus
644652	0.00313051	Gordonibacter
970	0.000521752	Selenomonas
239759	1.56717	Alistipes
1200657	0.000173917	Saccharofermentans
150022	0.0010435	Finegoldia
848	0.000173917	Fusobacterium
1253	0.000173917	Pediococcus
397864	0.0509578	Barnesiella
1017280	0.000347835	Pseudoflavonifractor
1716	0.00782628	Corynebacterium
841	0.0490447	Roseburia
49082	0.000347835	Candidatus_Arthromitus
1730	0.369226	Eubacterium
2740	0.00139134	Peptococcus
836	0.00678277	Porphyromonas
838	1.02559	Prevotella
102106	0.00626102	Collinsella
553372	0.000347835	Asaccharobacter
1505663	1.88318	Erysipelatoclostridium
227873	0.000173917	Pannonibacter
239934	0.84976	Akkermansia
1548510	0.000695669	Microbacter
832	0.000173917	Fibrobacter
207244	0.0113046	Anaerostipes
52784	0.00208701	Anaerofilum
1505652	0.000173917	Terrisporobacter
84111	0.0170439	Eggerthella
2039240	0.0325225	Unknown
986106	0.000173917	Acidiferrobacter
1508657	6.16311	Ruminiclostridium
244127	0.0165221	Anaerotruncus
28453	0.000173917	Sphingobacterium
162289	0.000521752	Peptoniphilus
572511	1.76161	Blautia
283	0.000347835	Comamonas
117563	0.000695669	Granulicatella
1301	0.0240006	Streptococcus
1506553	0.301746	Lachnoclostridium
1654	0.00695669	Actinomyces
1243	0.000347835	Leuconostoc
1129	0.000173917	Synechococcus
332102	0.0010435	Fluviicola
1164882	0.000521752	Lachnoanaerobaculum
447020	0.0040001	Adlercreutzia
283168	0.00417401	Odoribacter
1263	1.04872	Ruminococcus
40544	0.378096	Sutterella
816	63.2007	Bacteroides
906	0.000173917	Megasphaera
1257	0.000173917	Peptostreptococcus
264995	0.00139134	Anaerofustis
