ncbi_taxon_id	relative_abundance	scientific_name
194	0.00115258	Campylobacter
698776	0.00499451	Cellulosilyticum
239934	1.83183	Akkermansia
102106	0.766465	Collinsella
237	0.000768386	Flavobacterium
1505663	0.61394	Erysipelatoclostridium
1716	0.000768386	Corynebacterium
1730	4.99835	Eubacterium
644652	0.01191	Gordonibacter
1870884	0.000384193	Clostridioides
904	0.000768386	Acidaminococcus
37924	0.000384193	Thermocrispum
33877	0.000384193	Agromyces
63132	0.000768386	Geitlerinema
79603	0.000384193	Denitrobacterium
906	0.000384193	Megasphaera
47054	0.000384193	Dethiosulfovibrio
294702	0.000384193	Proteiniphilum
114627	0.00307354	Alkaliphilus
1263	0.441822	Ruminococcus
816	46.4866	Bacteroides
40544	0.000384193	Sutterella
447020	0.00998901	Adlercreutzia
475	0.00192096	Moraxella
1301	0.0507134	Streptococcus
1243	0.0484083	Leuconostoc
28453	0.000768386	Sphingobacterium
572511	1.21712	Blautia
48736	0.000768386	Ralstonia
1508657	1.59402	Ruminiclostridium
295418	0.00115258	Rubellimicrobium
244127	0.0403402	Anaerotruncus
2039240	0.00653128	Unknown
41275	0.000384193	Brevundimonas
986106	0.000384193	Acidiferrobacter
52784	0.0138309	Anaerofilum
1578	0.00268935	Lactobacillus
1883	0.000768386	Streptomyces
872	0.00883643	Desulfovibrio
-1	20.8344	Unknown
1678	0.982381	Bifidobacterium
86331	0.000384193	Mogibacterium
588605	0.0176729	Robinsoniella
715222	0.00384193	Caldicoprobacter
1485	0.14292	Clostridium
59732	0.000768386	Chryseobacterium
191	0.000768386	Azospirillum
84036	0.000768386	Syntrophococcus
577310	0.534412	Parasutterella
642	0.000384193	Aeromonas
278993	0.00307354	Thermincola
133925	0.00115258	Olsenella
286	0.000384193	Pseudomonas
100175	0.00653128	Papillibacter
28138	0.000768386	Rikenella
2005359	0.0234358	Unknown
118747	0.000384193	Bulleidia
44249	0.00268935	Paenibacillus
1663	0.0134467	Arthrobacter
61170	0.00268935	Holdemania
156454	0.00768386	Anaeroglobus
1548510	0.000768386	Microbacter
207244	0.00729966	Anaerostipes
836	0.00384193	Porphyromonas
838	0.595115	Prevotella
1486726	0.00345774	Pseudobacteroides
1017280	0.000768386	Pseudoflavonifractor
184869	0.000384193	Varibaculum
841	0.849066	Roseburia
49082	0.000768386	Candidatus_Arthromitus
35832	0.0534028	Bilophila
397864	0.0422612	Barnesiella
239759	4.3141	Alistipes
1200657	0.00576289	Saccharofermentans
2048137	0.107574	Unknown
33042	0.238968	Coprococcus
253238	0.114105	Ethanoligenens
990721	0.0549396	Christensenella
667113	0.000384193	Actinoallomurus
270497	0.000768386	Catabacter
2057233	0.000384193	Unknown
2035811	0.000384193	Unknown
41273	0.000768386	Tissierella
332102	0.00153677	Fluviicola
283168	0.295828	Odoribacter
1506553	0.310812	Lachnoclostridium
1654	0.0234358	Actinomyces
162289	0.00268935	Peptoniphilus
1378	0.00115258	Gemella
2050	0.000768386	Mobiluncus
504481	0.00153677	Sediminibacterium
84111	0.0960482	Eggerthella
55080	0.000768386	Brevibacillus
189330	0.172503	Dorea
41707	0.000384193	Lawsonia
697025	0.000384193	Hoyosella
653683	0.000384193	Anaerosporobacter
233189	0.000384193	Anaerolinea
29404	0.000384193	Microlunatus
469	0.000768386	Acinetobacter
1562	0.000384193	Desulfotomaculum
1505657	0.150988	Intestinibacter
577309	0.0053787	Paraprevotella
346096	0.0230516	Paludibacter
1849822	0.000384193	Paraclostridium
830	0.000384193	Butyrivibrio
165779	0.000384193	Anaerococcus
40323	0.00115258	Stenotrophomonas
39948	0.394566	Dialister
150333	0.000384193	Thermobrachium
1851	0.000384193	Saccharomonospora
83660	0.000768386	Desulfonispora
46205	0.00115258	Pseudobutyrivibrio
84108	0.00384193	Slackia
1386	0.00614708	Bacillus
682522	0.000384193	Ilumatobacter
156973	0.0130626	Dysgonomonas
459786	1.23941	Oscillibacter
482	0.000384193	Neisseria
1380	0.00192096	Atopobium
216851	8.96898	Faecalibacterium
44748	0.150219	Sporobacter
100883	0.153677	Coprobacillus
165695	0.000768386	Sphingobium
80865	0.00153677	Delftia
1506577	0.00729966	Tyzzerella
46255	0.00115258	Weissella
1357	0.00153677	Lactococcus
32207	0.000768386	Rothia
375288	0.818715	Parabacteroides
