ncbi_taxon_id	relative_abundance	scientific_name
207244	0.00237287	Anaerostipes
47670	0.00474575	Lautropia
35832	0.00237287	Bilophila
397864	0.144745	Barnesiella
2039240	0.0545761	Unknown
1301	2.40016	Streptococcus
2132	0.0450846	Spiroplasma
52225	0.00474575	Mitsuokella
204475	0.0177965	Gemmiger
1573535	0.803218	Holdemanella
239934	0.00355931	Akkermansia
577310	0.0320338	Parasutterella
194	0.0154237	Campylobacter
195950	0.00237287	Tannerella
2005359	0.00118644	Unknown
32067	0.0130508	Leptotrichia
89523	0.00237287	Rubrimonas
872	0.909997	Desulfovibrio
264995	0.00237287	Anaerofustis
574697	0.141186	Butyricimonas
841	3.1844	Roseburia
283168	0.180338	Odoribacter
1386	0.00355931	Bacillus
1505663	0.00593218	Erysipelatoclostridium
189330	0.105593	Dorea
375288	0.898133	Parabacteroides
83681	0.00830506	Nonomuraea
459786	0.307287	Oscillibacter
1263	1.91965	Ruminococcus
1279388	0.0972878	Kandleria
1508657	0.294236	Ruminiclostridium
1236988	0.00593218	Geofilum
349	0.00118644	Zoogloea
29393	0.00118644	Dolosigranulum
157	0.00118644	Treponema
33042	0.00355931	Coprococcus
365348	0.00118644	Pelosinus
84111	0.00237287	Eggerthella
1654	0.0367795	Actinomyces
904	0.00237287	Acidaminococcus
241189	0.00237287	Hespellia
86331	0.00118644	Mogibacterium
482	0.00593218	Neisseria
166484	0.00118644	Caminicella
724	0.0913556	Haemophilus
1716	0.00118644	Corynebacterium
572511	0.562371	Blautia
237	0.00237287	Flavobacterium
2701	0.00355931	Gardnerella
1663	0.00237287	Arthrobacter
416916	0.00355931	Aggregatibacter
119977	0.00118644	Acidithiobacillus
1506577	0.264575	Tyzzerella
2048137	0.00830506	Unknown
1578	0.0593218	Lactobacillus
32257	0.00118644	Kingella
1506553	0.181525	Lachnoclostridium
570	0.00118644	Klebsiella
838	0.0355931	Prevotella
1279	0.00237287	Staphylococcus
244127	0.065254	Anaerotruncus
1485	0.0545761	Clostridium
40544	7.73913	Sutterella
52784	0.00118644	Anaerofilum
39948	0.0450846	Dialister
848	0.155423	Fusobacterium
906	0.00118644	Megasphaera
644652	0.00237287	Gordonibacter
216851	6.58116	Faecalibacterium
246875	0.00237287	Algoriphagus
29465	0.419999	Veillonella
291988	0.00118644	Thermosediminibacter
1730	0.0510168	Eubacterium
577309	1.44271	Paraprevotella
239759	1.26356	Alistipes
830	0.00237287	Butyrivibrio
162289	0.0130508	Peptoniphilus
102106	0.233728	Collinsella
990721	0.0249152	Christensenella
83770	0.00474575	Succinivibrio
497	0.00118644	Psychrobacter
1678	2.37287	Bifidobacterium
133925	0.0794913	Olsenella
1378	0.00593218	Gemella
816	23.9162	Bacteroides
561	0.00118644	Escherichia
-1	42.6216	Unknown
